Company ID,Category,Hash
1033,Footwear,-6317385944413730398
1033,Manufacturing,2771886960464485094
1035,Manufacturing,2771886960464485094
1036,Realestate,5170806780538916196
1042,Financialservices,3247786743286756867
1044,Healthcare,1473658128705581606
1044,Tech,5392941245537608590
1044,Telehealth,8571738462301140061
1044,Internet,-848597773130649638
1046,Realestate,5170806780538916196
1047,Financialservices,3247786743286756867
1049,Software,6273975210915946900
1049,Tech,5392941245537608590
1050,Food,4721068128442604370
1051,Agriculture,-4833034140269920163
1051,Machinerymanufacturing,3479839022665256278
1051,Manufacturing,2771886960464485094
1054,Professionalservices,8712968451453521438
1055,Software,6273975210915946900
1055,Tech,5392941245537608590
1056,Furniture,1511125769664533416
1057,Healthcare,1473658128705581606
1058,MediaPress,-6159643471181631199
1060,OilGas,7683904390150838630
1060,Energy,-2882595272621617431
1065,Infrastructure,7432902716785306754
1065,OilGas,7683904390150838630
1065,Transportation,-2725400413481745490
1065,Energy,-2882595272621617431
1069,Steelindustry,-54470019612759297
1070,Airlines,-6287371891685245861
1070,Travel,458727220244788973
1070,Transportation,-2725400413481745490
1071,Investment,-3683647381629899485
1073,Semiconductors,590283686970277566
1073,Tech,5392941245537608590
1073,TechHardware,-5791872359498690370
1075,Semiconductors,590283686970277566
1075,Tech,5392941245537608590
1075,TechHardware,-5791872359498690370
1075,Electronics,-4280093456798597290
1076,Software,6273975210915946900
1076,Tech,5392941245537608590
1078,Transportation,-2725400413481745490
1079,Transportation,-2725400413481745490
1080,Footwear,-6317385944413730398
1080,Retail,2932210656109287952
1081,Software,6273975210915946900
1081,Tech,5392941245537608590
1081,Healthcare,1473658128705581606
1086,Cannabis,2344263859226718052
1087,Aluminum,4789257477296730980
1088,Education,-2647921079241484351
1088,Tech,5392941245537608590
1092,Financialservices,3247786743286756867
1093,Tech,5392941245537608590
1093,Internet,-848597773130649638
1094,Financialservices,3247786743286756867
1096,Automakers,-2133819116979903276
1096,ElectricVehicles,7306870937902693610
1097,Pharmaceuticals,5380718181721596073
1097,Biotech,-6437318974046106094
1099,Cannabis,2344263859226718052
1104,Electronics,-4280093456798597290
1104,Manufacturing,2771886960464485094
